timestamp,Close,High,Low,Open,Volume,Dividends,Stock Splits
2020-06-01 00:00:00+05:30,627.4508666992188,633.8191380297014,620.2305509165657,626.7333296499642,12276438,0.0,0.0
2020-06-02 00:00:00+05:30,635.1197509765625,638.3039145204289,625.6570961948962,628.3030658078129,7059304,0.0,0.0
2020-06-03 00:00:00+05:30,629.2448120117188,638.5281231959198,624.2668331275048,637.451790120923,11378568,0.0,0.0
2020-06-04 00:00:00+05:30,634.8058471679688,636.3306478592868,625.6122619564228,629.648470098077,10782424,0.0,0.0
2020-06-05 00:00:00+05:30,631.0387573242188,638.3488011983513,628.3927875004455,634.1331947539,7718679,0.0,0.0
2020-06-08 00:00:00+05:30,646.5557250976562,650.9955653420259,631.4423886867226,634.7162241054448,10719105,0.0,0.0
2020-06-09 00:00:00+05:30,643.6407470703125,654.4039706316527,641.3535730124448,645.7934136804149,10078029,0.0,0.0
2020-06-10 00:00:00+05:30,642.071044921875,645.3000445082348,636.1064586523963,641.3086718950767,7263049,0.0,0.0
2020-06-11 00:00:00+05:30,631.3974609375,639.8735083980874,628.0787901903643,638.6177773874178,8825715,0.0,0.0
2020-06-12 00:00:00+05:30,620.7239379882812,623.5044697031794,605.8796727217341,606.1487423084468,9795316,0.0,0.0
2020-06-15 00:00:00+05:30,616.687744140625,631.80113408614,614.6248042689367,621.5760515992312,7857344,0.0,0.0
2020-06-16 00:00:00+05:30,628.930908203125,638.6177964132881,627.0922021820297,629.6484453400677,10131760,0.0,0.0
2020-06-17 00:00:00+05:30,631.12841796875,637.0930036594477,626.0607126518896,627.7649112747033,7291916,0.0,0.0
2020-06-18 00:00:00+05:30,640.3218994140625,642.7435800466121,633.2360912263099,635.2093591167215,6670195,0.0,0.0
2020-06-19 00:00:00+05:30,632.83251953125,638.5280899990672,628.7514759642763,635.9269564317716,22438862,0.0,0.0
2020-06-22 00:00:00+05:30,631.1732788085938,635.6579545785218,627.8546077899315,634.2228254853984,7804096,0.0,0.0
2020-06-23 00:00:00+05:30,646.3762817382812,649.8294598687404,620.7687416289554,623.9977407359161,12157390,0.0,0.0
2020-06-24 00:00:00+05:30,640.5462646484375,651.8924615444554,636.2858226501662,643.0128363316471,10220838,0.0,0.0
2020-06-25 00:00:00+05:30,628.3031005859375,632.8774481570397,622.0245542560281,632.2047467645494,14945284,0.0,0.0
2020-06-26 00:00:00+05:30,671.0868530273438,674.1363995217737,636.8239212452346,637.0033192142185,26030458,0.0,0.0
2020-06-29 00:00:00+05:30,656.332275390625,667.9475961670885,654.8523105417945,659.6061104830923,8954428,0.0,0.0
2020-06-30 00:00:00+05:30,660.0994873046875,662.7902929695659,649.6053342627451,657.2741194587326,10411290,0.0,0.0
2020-07-01 00:00:00+05:30,656.4669189453125,665.7950125219733,654.5384862964862,661.2655005441377,5477468,0.0,0.0
2020-07-02 00:00:00+05:30,678.6212158203125,686.5591259520302,659.6062315435188,661.3552115564024,17263756,0.0,0.0
2020-07-03 00:00:00+05:30,684.0924072265625,685.2584118999906,674.9436583177264,677.1859960530013,7796572,0.0,0.0
2020-07-06 00:00:00+05:30,685.2584838867188,695.1247709583862,683.0161459158852,686.3348170616347,8810958,0.0,0.0
2020-07-07 00:00:00+05:30,712.3010864257812,714.8124939503003,686.6487077432358,690.1019409909557,19362533,0.0,0.0
2020-07-08 00:00:00+05:30,694.8556518554688,704.0044010737099,692.6133140443595,704.0044010737099,8476642,0.0,0.0
2020-07-09 00:00:00+05:30,701.1342163085938,708.5787670898629,695.1247398666377,699.6094156077128,6854166,0.0,0.0
2020-07-10 00:00:00+05:30,701.2687377929688,708.4891096765136,693.7793510530585,693.7793510530585,5206452,0.0,0.0
2020-07-13 00:00:00+05:30,714.902099609375,722.3466498769885,705.0358136597594,706.784848027015,10804688,0.0,0.0
2020-07-14 00:00:00+05:30,702.5245361328125,723.2886091145585,700.82033725617,711.2248190261764,8961822,0.0,0.0
2020-07-15 00:00:00+05:30,745.3082275390625,761.0045916889242,712.8840019830901,716.6511403279717,30060599,0.0,0.0
2020-07-16 00:00:00+05:30,817.10791015625,857.02152376981,802.0842466050785,807.3312952609408,90432109,0.0,0.0
2020-07-17 00:00:00+05:30,810.06689453125,825.0905562891083,800.200609197731,817.1078126214334,31682878,0.0,0.0
2020-07-20 00:00:00+05:30,838.0064086914062,847.6036247030962,813.2958589413042,814.8654952833471,18421053,0.0,0.0
2020-07-21 00:00:00+05:30,840.2039794921875,851.819300325729,833.4321302380965,847.6036942835518,12877784,0.0,0.0
2020-07-22 00:00:00+05:30,823.2967529296875,842.2220617048856,816.2109437182598,842.1772258986512,14354201,0.0,0.0
2020-07-23 00:00:00+05:30,814.3721923828125,821.4131106515748,807.8245774443238,821.2786032403571,13051307,0.0,0.0
2020-07-24 00:00:00+05:30,827.7366333007812,830.3377672970867,810.1567251537601,810.1567251537601,18209580,0.0,0.0
2020-07-27 00:00:00+05:30,850.6981201171875,854.5997659666104,823.9694646596345,826.5705436443915,16827870,0.0,0.0
2020-07-28 00:00:00+05:30,863.6139526367188,867.8295586215296,844.1953402649218,848.5006178633048,15818463,0.0,0.0
2020-07-29 00:00:00+05:30,855.8107299804688,861.0577789229488,846.3480199685167,855.0034664148968,11152710,0.0,0.0
2020-07-30 00:00:00+05:30,862.3582153320312,872.4038988474762,859.9364797465428,862.8515186609378,12492320,0.0,0.0
2020-07-31 00:00:00+05:30,866.439453125,884.7817899708175,855.0483644797195,869.354492692967,12704346,0.0,0.0
2020-08-03 00:00:00+05:30,858.2772827148438,865.901231630033,849.8012344425706,861.0577598331404,8479792,0.0,0.0
2020-08-04 00:00:00+05:30,851.9539184570312,870.65505111575,843.6124316480909,861.461464877252,11133170,0.0,0.0
2020-08-05 00:00:00+05:30,847.3346557617188,861.9098520972835,841.594248845573,853.8822714743185,9614176,0.0,0.0
2020-08-06 00:00:00+05:30,870.7894287109375,873.9735921436792,845.3613402675627,855.2276264669719,10976491,0.0,0.0
2020-08-07 00:00:00+05:30,852.895751953125,869.5338899079055,851.1915530786326,869.5338899079055,8010948,0.0,0.0
2020-08-10 00:00:00+05:30,853.2991943359375,858.1875016305444,847.8727478735797,851.101747113809,5716319,0.0,0.0
2020-08-11 00:00:00+05:30,850.6981201171875,862.8515799671866,848.5902897518117,851.9986869818534,6802442,0.0,0.0
2020-08-12 00:00:00+05:30,856.5283203125,859.9814990964302,845.0923959767906,850.2946094315694,6908726,0.0,0.0
2020-08-13 00:00:00+05:30,853.1646728515625,868.6816390377569,850.5187033738287,856.393617293987,5097703,0.0,0.0
2020-08-14 00:00:00+05:30,855.3173828125,863.748595570522,853.9271442046826,857.3354870077583,4663873,0.0,0.0
2020-08-17 00:00:00+05:30,858.8154907226562,872.2246834849446,855.7658890144243,855.7658890144243,9008210,0.0,0.0
2020-08-18 00:00:00+05:30,867.8296508789062,869.3096158722022,859.8917961737968,864.5558702114471,6141761,0.0,0.0
