timestamp,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-05-20 00:00:00+05:30,68.47398248818266,71.13982158318701,68.01698266268123,70.75898742675781,10126022,0.0,0.0
2020-05-21 00:00:00+05:30,70.18774112674906,70.56857530995326,68.39782162790299,68.74057006835938,20143324,0.0,0.0
2020-05-22 00:00:00+05:30,68.47397921338008,69.4641444861,67.29339106048458,69.27372741699219,9392095,0.0,0.0
2020-05-26 00:00:00+05:30,68.66439818655283,71.1398201535978,68.66439818655283,70.83515167236328,12350762,0.0,0.0
2020-05-27 00:00:00+05:30,70.83514827531368,72.51081612514135,69.4260631546312,72.1299819946289,11684730,0.0,0.0
2020-05-28 00:00:00+05:30,72.54890655306815,73.50099194090369,71.97765532036682,72.89165496826172,12156645,0.0,0.0
2020-05-29 00:00:00+05:30,72.1299797307066,75.29090407696238,71.82531708471313,74.52923583984375,19891080,0.0,0.0
2020-06-01 00:00:00+05:30,74.94817123365027,75.90025672744393,73.99608573985661,74.56733703613281,10106253,0.0,0.0
2020-06-02 00:00:00+05:30,75.2147428133075,75.36707414521112,73.15824077726951,73.69140625,18170659,0.0,0.0
2020-06-03 00:00:00+05:30,74.45307251518186,74.49115825266016,71.90148500296205,72.1299819946289,23102350,0.0,0.0
2020-06-04 00:00:00+05:30,71.71107941975465,72.73933057456357,70.64474252136932,72.47274780273438,12827335,0.0,0.0
2020-06-05 00:00:00+05:30,72.35849595225362,74.79583243884947,71.71107899278928,74.60541534423828,11744302,0.0,0.0
2020-06-08 00:00:00+05:30,75.36707109875793,76.31915641234036,74.45307152214583,75.06240844726562,14168383,0.0,0.0
2020-06-09 00:00:00+05:30,75.40516195491868,75.93832744229395,74.03415668585662,74.64349365234375,14232434,0.0,0.0
2020-06-10 00:00:00+05:30,74.75775146484375,76.2810882005061,74.072248771582,74.75775146484375,12104423,0.0,0.0
2020-06-11 00:00:00+05:30,74.75773762091399,75.93831988578638,73.72948667697112,74.68157196044922,10258905,0.0,0.0
2020-06-12 00:00:00+05:30,71.97765142517324,74.60540462896677,71.82532009579045,73.80565643310547,10925477,0.0,0.0
2020-06-15 00:00:00+05:30,73.65331909820945,73.84373616496912,70.53048036556457,70.98748016357422,10980359,0.0,0.0
2020-06-16 00:00:00+05:30,72.32039763176974,72.43464903088088,70.2638956920395,70.68281555175781,8757035,0.0,0.0
2020-06-17 00:00:00+05:30,70.79706655808246,70.91131796593756,69.19756428131521,69.6926498413086,17081311,0.0,0.0
2020-06-18 00:00:00+05:30,69.92116201877107,71.82533303441224,68.47399088467003,70.60665893554688,16520026,0.0,0.0
2020-06-19 00:00:00+05:30,70.87323741166807,71.63490570922036,70.37815185604549,70.83515167236328,13836691,0.0,0.0
2020-06-22 00:00:00+05:30,71.67297738854107,73.00589675585053,71.10172623112273,72.58698272705078,18868376,0.0,0.0
2020-06-23 00:00:00+05:30,72.43465573539514,77.04275137454933,72.35849006596037,76.73808288574219,20331626,0.0,0.0
2020-06-24 00:00:00+05:30,77.69017819843783,79.06118366754367,73.69141902645941,73.919921875,24055051,0.0,0.0
2020-06-25 00:00:00+05:30,73.91993103761887,75.06243379980111,71.8634225790491,73.19634246826172,69278017,0.0,0.0
2020-06-26 00:00:00+05:30,73.42482847047516,74.18649680354841,72.77741154957654,73.88182830810547,15572219,0.0,0.0
2020-06-29 00:00:00+05:30,74.37690580354636,74.68157426587798,71.93956391596095,72.28231811523438,18130595,0.0,0.0
2020-06-30 00:00:00+05:30,73.88183422106673,74.45308551659043,72.51082878738234,72.96783447265625,18496305,0.0,0.0
2020-07-01 00:00:00+05:30,72.12998638064525,72.12998638064525,70.30198709188431,71.29215240478516,21639137,0.0,0.0
2020-07-02 00:00:00+05:30,71.97765792295047,71.97765792295047,70.94940682912197,71.13982391357422,14333457,0.0,0.0
2020-07-03 00:00:00+05:30,71.29215087926707,72.62507038858962,70.6447339940954,71.97765350341797,15274841,0.0,0.0
2020-07-06 00:00:00+05:30,73.0439974536226,73.42483163658092,72.24424334498269,72.51082611083984,11830916,0.0,0.0
2020-07-07 00:00:00+05:30,72.66317027163309,72.70125020695679,70.26391352561771,70.49241638183594,18786009,0.0,0.0
2020-07-08 00:00:00+05:30,70.72089850772709,70.72089850772709,69.19756195048551,69.31181335449219,26256635,0.0,0.0
2020-07-09 00:00:00+05:30,69.54032859482633,70.07349416075235,69.15949438743094,69.46415710449219,11910945,0.0,0.0
2020-07-10 00:00:00+05:30,69.46413605320777,69.54030752045796,68.35971951088493,68.85480499267578,12213053,0.0,0.0
2020-07-13 00:00:00+05:30,69.34990350297775,70.72090300503966,68.16931527161196,68.47398376464844,17508551,0.0,0.0
2020-07-14 00:00:00+05:30,68.39781910771968,68.47398477934043,66.5698139334804,66.7602310180664,14240946,0.0,0.0
2020-07-15 00:00:00+05:30,67.25532035449271,68.35973718231436,66.83640042059149,67.06490325927734,11582839,0.0,0.0
2020-07-16 00:00:00+05:30,67.1791467118152,67.33148386974024,65.38922723644193,66.0747299194336,10152592,0.0,0.0
2020-07-17 00:00:00+05:30,66.41747785340408,67.52190044850674,66.26514650769879,67.25531768798828,12238969,0.0,0.0
2020-07-20 00:00:00+05:30,67.71230629421775,67.71230629421775,66.26513550601094,66.37938690185547,12349129,0.0,0.0
2020-07-21 00:00:00+05:30,67.02681324200397,67.52189882020969,66.11281356767665,67.29339599609375,20118152,0.0,0.0
2020-07-22 00:00:00+05:30,67.59805862094153,70.53048028341108,67.55997288320687,68.81672668457031,31321718,0.0,0.0
2020-07-23 00:00:00+05:30,69.2356531910596,69.76881870403814,68.74056760839764,68.96907043457031,11161294,0.0,0.0
2020-07-24 00:00:00+05:30,68.77864991100822,68.93098124679494,67.4457303841365,68.09314727783203,11352904,0.0,0.0
2020-07-27 00:00:00+05:30,68.20740202313368,68.24548195340992,66.45556252051514,66.7602310180664,10071266,0.0,0.0
2020-07-28 00:00:00+05:30,66.95063897268159,67.63614154592378,66.18897073820528,67.44572448730469,13888285,0.0,0.0
2020-07-29 00:00:00+05:30,67.40765792997868,68.28357781105665,66.95065802148079,67.14107513427734,10732504,0.0,0.0
2020-07-30 00:00:00+05:30,67.44572094336547,67.78846930644309,65.57963038031185,65.96046447753906,10668042,0.0,0.0
2020-07-31 00:00:00+05:30,66.18898629839933,66.72215186344626,65.73198641249215,66.26515197753906,7906179,0.0,0.0
