timestamp,Close,High,Low,Open,Volume,Dividends,Stock Splits
2020-08-05 00:00:00+05:30,3195.482666015625,3261.9461387065153,3181.5729134946287,3189.4584467352597,6985380,0.0,0.0
2020-08-06 00:00:00+05:30,3276.83544921875,3309.7488752334316,3188.478878062441,3224.7227239881886,8172906,0.0,0.0
2020-08-07 00:00:00+05:30,3393.50146484375,3410.300881148677,3242.3547874937817,3264.8847452316536,10151267,0.0,0.0
2020-08-10 00:00:00+05:30,3372.58740234375,3484.1598052558406,3343.4453942859286,3422.5941564379145,7129245,0.0,0.0
2020-08-11 00:00:00+05:30,3386.74267578125,3423.1336025076803,3335.1197282811977,3391.5426803178852,5571818,0.0,0.0
2020-08-12 00:00:00+05:30,3348.392333984375,3379.493469537364,3293.2918969810485,3355.004386424774,5662527,0.0,0.0
2020-08-13 00:00:00+05:30,3349.763671875,3401.0439082605512,3331.4949112886334,3379.493514832633,4663359,0.0,0.0
2020-08-14 00:00:00+05:30,3263.023681640625,3378.318244020181,3238.6324099067006,3355.00458766833,5531335,0.0,0.0
2020-08-17 00:00:00+05:30,3315.6259765625,3330.025509550141,3244.7054486354123,3281.5371251633983,4670572,0.0,0.0
2020-08-18 00:00:00+05:30,3350.0087890625,3367.6899563316897,3297.7982509598874,3329.536009583157,4706298,0.0,0.0
2020-08-19 00:00:00+05:30,3340.261962890625,3394.186972579598,3331.4949188292103,3376.554832462302,4198849,0.0,0.0
2020-08-20 00:00:00+05:30,3324.4423828125,3344.719297777391,3284.5251734452636,3308.965232945388,3677459,0.0,0.0
2020-08-21 00:00:00+05:30,3320.0341796875,3369.697994744922,3310.924192510999,3359.9023610392683,2627380,0.0,0.0
2020-08-24 00:00:00+05:30,3420.684326171875,3443.165257762872,3331.5440591856955,3333.454159933728,6205575,0.0,0.0
2020-08-25 00:00:00+05:30,3568.451416015625,3585.2020458246384,3438.2675357498583,3452.9609867573363,9854059,0.0,0.0
2020-08-26 00:00:00+05:30,3571.047119140625,3631.2412374943688,3556.794424964136,3590.0995779381874,6665085,0.0,0.0
2020-08-27 00:00:00+05:30,3558.263671875,3593.429898532571,3522.9013412373197,3582.2139466262734,4611062,0.0,0.0
2020-08-28 00:00:00+05:30,3595.78125,3612.6296920567906,3543.1297191030226,3575.406284166834,4251328,0.0,0.0
2020-08-31 00:00:00+05:30,3416.52099609375,3673.215611987656,3394.1869045624926,3639.0777346175064,8529766,0.0,0.0
2020-09-01 00:00:00+05:30,3569.382080078125,3598.9158200119127,3428.667658540388,3445.124370980375,6065182,0.0,0.0
2020-09-02 00:00:00+05:30,3593.6748046875,3604.792943802369,3500.4204263628517,3568.2551848841326,4281011,0.0,0.0
2020-09-03 00:00:00+05:30,3545.7255859375,3601.6097256555936,3531.3260518089114,3593.0385459181934,3221366,0.0,0.0
2020-09-04 00:00:00+05:30,3523.293701171875,3575.210561610906,3448.797856428644,3469.123797072227,4914649,0.0,0.0
2020-09-07 00:00:00+05:30,3433.516357421875,3554.8353731611705,3406.5295786324546,3533.2849796065975,4665168,0.0,0.0
2020-09-08 00:00:00+05:30,3428.471435546875,3501.8406286071026,3403.9823538643973,3448.0627008928573,4448703,0.0,0.0
2020-09-09 00:00:00+05:30,3352.8984375,3422.055465060849,3323.11956879727,3405.941696123408,4563247,0.0,0.0
2020-09-10 00:00:00+05:30,3427.198486328125,3451.442680949104,3348.147766242693,3385.8609578753267,4762282,0.0,0.0
2020-09-11 00:00:00+05:30,3471.96435546875,3484.9925962794746,3386.056694698374,3418.676203148921,4608384,0.0,0.0
2020-09-14 00:00:00+05:30,3370.3837890625,3501.988229329186,3350.106874232914,3484.3070618849342,4531509,0.0,0.0
2020-09-15 00:00:00+05:30,3441.59765625,3452.1769878852815,3384.391254298033,3403.9825206036653,3893637,0.0,0.0
2020-09-16 00:00:00+05:30,3449.532470703125,3494.494334550028,3410.496774032409,3446.0549728456213,3907718,0.0,0.0
2020-09-17 00:00:00+05:30,3400.994873046875,3445.124249117878,3385.5667505209703,3417.5006109017377,2781156,0.0,0.0
2020-09-18 00:00:00+05:30,3403.787109375,3432.1944493038586,3358.9230557260735,3420.047719084918,3769087,0.0,0.0
2020-09-21 00:00:00+05:30,3262.093017578125,3396.1463668598344,3246.5180549077604,3392.032248338533,3627419,0.0,0.0
2020-09-22 00:00:00+05:30,3235.497802734375,3285.259669631801,3151.3043791310665,3260.9664502884452,4224968,0.0,0.0
2020-09-23 00:00:00+05:30,3177.556640625,3275.65981360462,3134.798557282649,3261.945926825175,4244328,0.0,0.0
2020-09-24 00:00:00+05:30,2966.99951171875,3129.4601986446646,2945.4491167363,3125.786835863565,5963777,0.0,0.0
2020-09-25 00:00:00+05:30,3074.80029296875,3102.4239312789477,2966.901486914006,3017.055082005413,6232593,0.0,0.0
2020-09-28 00:00:00+05:30,3266.990478515625,3281.5370893332984,3098.113859489221,3113.0521999705143,5588695,0.0,0.0
2020-09-29 00:00:00+05:30,3227.41650390625,3303.0877763629637,3187.989077156959,3289.373888797993,4643446,0.0,0.0
2020-09-30 00:00:00+05:30,3211.596435546875,3275.512942951739,3193.3764619135127,3226.583563203604,3603536,0.0,0.0
2020-10-01 00:00:00+05:30,3372.440673828125,3389.2891152412803,3247.301458662786,3257.048065947184,5382106,0.0,0.0
2020-10-05 00:00:00+05:30,3313.76513671875,3447.0838194278754,3301.373754596987,3394.187392531284,4207190,0.0,0.0
2020-10-06 00:00:00+05:30,3403.297119140625,3408.8805826094836,3321.89530611955,3369.5999951781228,4758757,0.0,0.0
2020-10-07 00:00:00+05:30,3263.072509765625,3330.515545216752,3218.1596715657133,3330.515545216752,6571080,0.0,0.0
2020-10-08 00:00:00+05:30,3258.468505859375,3318.760678771791,3234.5182294287056,3285.4555243803384,4461810,0.0,0.0
2020-10-09 00:00:00+05:30,3250.093017578125,3348.5881564406873,3237.456746512429,3256.9499607628713,5684099,0.0,0.0
2020-10-12 00:00:00+05:30,3259.203369140625,3310.3365319276795,3237.457109007191,3281.537462987622,3204652,0.0,0.0
2020-10-13 00:00:00+05:30,3205.71923828125,3271.7417149524376,3177.3606868860625,3252.1014211986026,3777657,0.0,0.0
2020-10-14 00:00:00+05:30,3303.13671875,3313.2262693190733,3166.6344671034913,3201.2131019901144,5304447,0.0,0.0
2020-10-15 00:00:00+05:30,3149.05126953125,3301.1284791415546,3135.5822735110137,3299.3652172868456,5268019,0.0,0.0
2020-10-16 00:00:00+05:30,3165.311767578125,3202.632983488305,3105.3135191974307,3170.2095837724673,5076236,0.0,0.0
2020-10-19 00:00:00+05:30,3200.429443359375,3227.3674364444983,3131.272411875207,3188.576869892651,4206637,0.0,0.0
2020-10-20 00:00:00+05:30,3195.482666015625,3222.273820803328,3160.8552431390085,3188.4788833302423,3252090,0.0,0.0
2020-10-21 00:00:00+05:30,3166.78125,3227.661012279793,3037.968678493234,3203.171930244286,7536460,0.0,0.0
2020-10-22 00:00:00+05:30,3246.71337890625,3276.639084141728,3085.624249640192,3095.419882178732,7085769,0.0,0.0
2020-10-23 00:00:00+05:30,3249.11376953125,3288.19849296746,3235.4979338322873,3263.3174389349947,3204777,0.0,0.0
2020-10-26 00:00:00+05:30,3226.58349609375,3261.9458272994275,3170.5034965102986,3261.9458272994275,3546245,0.0,0.0
2020-10-27 00:00:00+05:30,3382.67724609375,3394.1871158227304,3211.0087635402338,3258.0278058373456,6020946,0.0,0.0
2020-10-28 00:00:00+05:30,3301.911865234375,3418.57770532407,3279.479723221487,3378.464637893034,4649105,0.0,0.0
2020-10-29 00:00:00+05:30,3310.972900390625,3361.8611647718963,3265.6190728608126,3298.9732502541283,3780349,0.0,0.0
2020-10-30 00:00:00+05:30,3241.375244140625,3321.6994417893197,3186.3728556794754,3296.1817677548265,4287623,0.0,0.0
2020-11-02 00:00:00+05:30,3349.91064453125,3376.9464483090696,3207.7268870539965,3257.586802862418,4288551,0.0,0.0
2020-11-03 00:00:00+05:30,3419.460205078125,3448.063410539856,3346.041970914065,3359.9026983385525,4446045,0.0,0.0
2020-11-04 00:00:00+05:30,3488.665771484375,3496.9920597838523,3391.2482462107287,3398.105189516181,4371143,0.0,0.0
2020-11-05 00:00:00+05:30,3660.530029296875,3673.3624042896727,3514.330205606146,3536.223541196192,6332141,0.0,0.0
2020-11-06 00:00:00+05:30,3703.484375,3749.083099721404,3628.4009350276788,3657.7878374279962,5744050,0.0,0.0
2020-11-09 00:00:00+05:30,3786.01220703125,3799.432176597214,3708.6757312534387,3732.136224783716,4149898,0.0,0.0
2020-11-10 00:00:00+05:30,4122.541015625,4157.217939765986,3803.4485035524667,3819.2683554967853,11421448,0.0,0.0
2020-11-11 00:00:00+05:30,4181.56005859375,4339.024875444808,4049.466316493153,4124.9414852864775,13896654,0.0,0.0
2020-11-12 00:00:00+05:30,4210.45703125,4236.6115644835045,4114.21493039208,4172.939945595313,5590038,0.0,0.0
2020-11-13 00:00:00+05:30,4286.6171875,4319.87354819993,4163.143442142789,4172.939073771361,6088459,0.0,0.0
2020-11-14 00:00:00+05:30,4285.3935546875,4344.363459711884,4251.304941409149,4310.078742442456,789479,0.0,0.0
2020-11-17 00:00:00+05:30,4396.2802734375,4411.904500043966,4256.202715705423,4308.8054584264755,5851523,0.0,0.0
2020-11-18 00:00:00+05:30,4558.64306640625,4582.3974783021085,4372.770915592264,4383.546112740901,7513019,0.0,0.0
2020-11-19 00:00:00+05:30,4443.83837890625,4687.211109441608,4420.328856100273,4534.301159197241,8351005,0.0,0.0
2020-11-20 00:00:00+05:30,4619.47412109375,4664.82771485448,4422.9736088589625,4478.515044545655,8736410,0.0,0.0
2020-11-23 00:00:00+05:30,4713.12060546875,4769.787966637584,4636.812232457542,4671.537946995337,7325039,0.0,0.0
2020-11-24 00:00:00+05:30,4712.33544921875,4762.6361134571725,4672.516302178263,4736.187907973144,4297385,0.0,0.0
2020-11-25 00:00:00+05:30,4593.90673828125,4726.39266745712,4579.458180385915,4723.453977715696,4763321,0.0,0.0
2020-11-26 00:00:00+05:30,4722.7197265625,4754.800425768084,4545.173872180451,4559.867322198275,6273208,0.0,0.0
2020-11-27 00:00:00+05:30,4808.48046875,4858.634304504566,4687.357553976616,4759.698404352356,12364707,0.0,0.0
2020-12-01 00:00:00+05:30,4761.755859375,4851.189808727351,4726.638414939713,4850.0146195992065,4017427,0.0,0.0
2020-12-02 00:00:00+05:30,4725.31494140625,4784.186786839251,4687.2100276465635,4764.59552235588,3654970,0.0,0.0
2020-12-03 00:00:00+05:30,4767.9755859375,4790.064547078016,4718.556426027568,4765.575464526493,2876844,0.0,0.0
2020-12-04 00:00:00+05:30,4775.71435546875,4856.675172065468,4716.597610628323,4770.473595796456,3679378,0.0,0.0
2020-12-07 00:00:00+05:30,4730.75244140625,4824.30074191317,4716.597559589733,4770.47354417487,3115124,0.0,0.0
2020-12-08 00:00:00+05:30,4694.21435546875,4765.575640316709,4677.414939879195,4750.882190243789,2971076,0.0,0.0
2020-12-09 00:00:00+05:30,4745.1513671875,4753.673759044517,4693.283778492536,4721.495009635797,1965992,0.0,0.0
2020-12-10 00:00:00+05:30,4696.810546875,4760.67827388681,4687.211016573741,4750.882639578401,1925963,0.0,0.0
2020-12-11 00:00:00+05:30,4744.857421875,4789.084605812077,4706.801294932917,4706.801294932917,2670019,0.0,0.0
2020-12-14 00:00:00+05:30,4798.53857421875,4814.260855147871,4748.92377932177,4758.22963243719,1786348,0.0,0.0
2020-12-15 00:00:00+05:30,5017.8134765625,5044.751469848097,4769.347317790566,4790.0162010265485,5936796,0.0,0.0
2020-12-16 00:00:00+05:30,5041.419921875,5118.217578978537,5015.363445812462,5092.7489364802705,3269184,0.0,0.0
2020-12-17 00:00:00+05:30,5178.6572265625,5194.770755048143,4997.339973275679,5034.80826759879,3733152,0.0,0.0
2020-12-18 00:00:00+05:30,5145.15625,5176.94327050944,5059.444460970966,5142.707341742028,3255043,0.0,0.0
2020-12-21 00:00:00+05:30,4938.8115234375,5127.720409293406,4804.95428863283,5121.157143591786,3551570,0.0,0.0
2020-12-22 00:00:00+05:30,4908.98388671875,5020.262383703874,4727.715872360817,4966.386397147051,5473521,0.0,0.0
2020-12-23 00:00:00+05:30,4984.900390625,5060.424828971067,4868.773333886654,4897.81729478423,3431457,0.0,0.0
2020-12-24 00:00:00+05:30,5078.93798828125,5112.292407793363,5001.650534553511,5033.927338705177,2625559,0.0,0.0
2020-12-28 00:00:00+05:30,5097.74609375,5137.61403799434,5069.240702544766,5078.938284750013,1932606,0.0,0.0
2020-12-29 00:00:00+05:30,5094.2197265625,5139.769427030755,5061.894132681803,5118.2190311102895,1969529,0.0,0.0
2020-12-30 00:00:00+05:30,5225.1376953125,5238.704743234351,5068.260722044602,5094.219150559133,3864700,0.0,0.0
2020-12-31 00:00:00+05:30,5186.984375,5262.704435491679,5164.258312501095,5225.970807510118,2869212,0.0,0.0
2021-01-01 00:00:00+05:30,5172.2412109375,5228.909045125617,5142.707472257303,5201.677375926817,1447187,0.0,0.0
2021-01-04 00:00:00+05:30,5109.59912109375,5215.195870961655,5090.007851856479,5215.195870961655,2333659,0.0,0.0
2021-01-05 00:00:00+05:30,5014.384765625,5117.435020892782,4959.039436604134,5111.361536829703,3953400,0.0,0.0
2021-01-06 00:00:00+05:30,4927.4970703125,5062.726070684488,4888.314538363046,5025.159722517471,3607923,0.0,0.0
2021-01-07 00:00:00+05:30,4977.16064453125,5026.677373222327,4918.680529872678,4961.487633251482,3035750,0.0,0.0
2021-01-08 00:00:00+05:30,4978.14111328125,5033.731335276274,4938.95857795436,5025.160155673517,2998451,0.0,0.0
2021-01-11 00:00:00+05:30,4882.388671875,5006.499540775657,4856.920024542152,5003.609637545769,2924164,0.0,0.0
2021-01-12 00:00:00+05:30,4939.154296875,4994.793301380361,4849.817931973754,4882.3884119249005,3335908,0.0,0.0
2021-01-13 00:00:00+05:30,4802.70068359375,4970.30405554589,4727.61725425273,4962.467549348735,3269373,0.0,0.0
2021-01-14 00:00:00+05:30,4777.6728515625,4865.294496165947,4735.208689561012,4802.700500956964,2680811,0.0,0.0
2021-01-15 00:00:00+05:30,4783.7958984375,4826.308854181821,4743.4376951838485,4777.330684360612,2544916,0.0,0.0
2021-01-18 00:00:00+05:30,4623.392578125,4780.26956670801,4590.234260162651,4770.473932350002,3703413,0.0,0.0
2021-01-19 00:00:00+05:30,4857.80126953125,4892.869922840357,4654.884826510813,4667.7172014699645,4767465,0.0,0.0
2021-01-20 00:00:00+05:30,4880.1357421875,4929.7505293844115,4800.83989899475,4866.47064235991,3314707,0.0,0.0
2021-01-21 00:00:00+05:30,5013.69921875,5118.218826098678,4888.021424350699,4890.96011458578,7061809,0.0,0.0
2021-01-22 00:00:00+05:30,4870.92724609375,5032.0166204461175,4844.528302411172,5030.057493866228,3084796,0.0,0.0
2021-01-25 00:00:00+05:30,4808.38330078125,5057.486094921943,4790.065272935948,4945.815861565155,3673060,0.0,0.0
2021-01-27 00:00:00+05:30,4745.98486328125,4844.52904093268,4712.679706345943,4820.725362376852,2800493,0.0,0.0
2021-01-28 00:00:00+05:30,4711.94482421875,4808.67670954521,4626.5759699430255,4681.872036649447,3477329,0.0,0.0
2021-01-29 00:00:00+05:30,4637.79150390625,4848.838620644989,4610.902776718671,4786.832451423164,4260795,0.0,0.0
2021-02-01 00:00:00+05:30,4955.21923828125,4976.181798227473,4571.13235461191,4677.414977664603,4290745,0.0,0.0
2021-02-02 00:00:00+05:30,5067.47705078125,5228.860104325688,4990.776957471867,4995.772825958304,4347993,0.0,0.0
2021-02-03 00:00:00+05:30,5137.90771484375,5162.298746086028,5034.955513260376,5111.949286613905,2650783,0.0,0.0
2021-02-04 00:00:00+05:30,5392.349609375,5429.719856947881,5099.655782206632,5107.443502458281,5325888,0.0,0.0
2021-02-05 00:00:00+05:30,5425.36083984375,5512.003416483366,5358.211958088505,5413.0675101274355,4437987,0.0,0.0
2021-02-08 00:00:00+05:30,5385.345703125,5549.226462769855,5363.403101106883,5428.740168873881,2800809,0.0,0.0
2021-02-09 00:00:00+05:30,5289.93603515625,5425.801669991918,5272.598049966049,5424.3323248926245,2263904,0.0,0.0
2021-02-10 00:00:00+05:30,5363.990234375,5389.8998733172375,5284.743664154089,5323.632515987901,2638012,0.0,0.0
2021-02-11 00:00:00+05:30,5453.2783203125,5473.80036518585,5344.253103500841,5358.211882170114,2028947,0.0,0.0
2021-02-12 00:00:00+05:30,5463.46533203125,5503.186431166655,5418.992777090494,5456.167394374915,1625268,0.0,0.0
2021-02-15 00:00:00+05:30,5661.7294921875,5680.488035236235,5485.554922800986,5490.795682539505,3168826,0.0,0.0
2021-02-16 00:00:00+05:30,5642.52978515625,5703.213925991635,5574.0091375232,5673.043087839174,2126810,0.0,0.0
2021-02-17 00:00:00+05:30,5588.5556640625,5680.487778697067,5554.124108503599,5612.897908593584,2346395,0.0,0.0
2021-02-18 00:00:00+05:30,5449.6533203125,5597.959101185467,5409.344388104077,5582.530979947675,2317513,0.0,0.0
2021-02-19 00:00:00+05:30,5385.59033203125,5507.056183384587,5314.130996708468,5446.372044552826,2744456,0.0,0.0
2021-02-22 00:00:00+05:30,5266.9658203125,5425.508260009915,5225.726103496898,5368.007694299264,2000563,0.0,0.0
2021-02-23 00:00:00+05:30,5273.67578125,5392.153690045024,5240.664302639496,5309.233742113283,2190245,0.0,0.0
2021-02-24 00:00:00+05:30,5449.2138671875,5464.886883672709,5272.990483742435,5332.743859092293,1908795,0.0,0.0
2021-02-25 00:00:00+05:30,5416.9365234375,5505.09722468986,5398.716549518196,5486.534307938536,1584595,0.0,0.0
2021-02-26 00:00:00+05:30,5157.30322265625,5342.538756310564,5114.300485276394,5319.029234830649,3713326,0.0,0.0
2021-03-01 00:00:00+05:30,5159.16357421875,5260.15664174585,5088.831123638402,5206.378714559789,2031881,0.0,0.0
2021-03-02 00:00:00+05:30,5207.65234375,5299.437619158796,5154.511033058805,5191.685652780337,2208634,0.0,0.0
2021-03-03 00:00:00+05:30,5429.6220703125,5459.449968240833,5230.96679693823,5254.525106238158,2252413,0.0,0.0
2021-03-04 00:00:00+05:30,5373.78662109375,5453.376145280535,5290.621786250137,5319.029124113727,2234698,0.0,0.0
2021-03-05 00:00:00+05:30,5333.6240234375,5406.944430823533,5291.6989062500525,5328.824259011735,2075760,0.0,0.0
2021-03-08 00:00:00+05:30,5211.91357421875,5381.672187530639,5202.460883675603,5357.231890947444,1721042,0.0,0.0
2021-03-09 00:00:00+05:30,5304.3837890625,5333.721899740145,5225.969942169637,5261.234219192712,1811496,0.0,0.0
2021-03-10 00:00:00+05:30,5431.7275390625,5447.351765748272,5328.824600911814,5328.824600911814,2191250,0.0,0.0
2021-03-12 00:00:00+05:30,5444.26611328125,5554.124044353439,5408.169109149089,5485.5546117071,2508013,0.0,0.0
2021-03-15 00:00:00+05:30,5327.89404296875,5471.498131007846,5241.202683313178,5457.196409912654,2087008,0.0,0.0
2021-03-16 00:00:00+05:30,5344.4482421875,5394.454754189851,5309.232752443979,5376.284047437394,1561305,0.0,0.0
2021-03-17 00:00:00+05:30,5250.26416015625,5348.808342118215,5235.228243347663,5348.416612385862,1134758,0.0,0.0
2021-03-18 00:00:00+05:30,5262.06689453125,5431.678174137114,5196.582996176266,5312.171458673683,2339058,0.0,0.0
2021-03-19 00:00:00+05:30,5341.80419921875,5367.027957185079,5083.982916762323,5207.359120349676,3220310,0.0,0.0
2021-03-22 00:00:00+05:30,5279.2099609375,5384.659862400428,5227.929722690756,5335.191912054563,1938461,0.0,0.0
2021-03-23 00:00:00+05:30,5268.87548828125,5333.722777466002,5240.664253341251,5299.438058051621,1849038,0.0,0.0
2021-03-24 00:00:00+05:30,5162.591796875,5264.172693122779,5152.502487127989,5264.172693122779,1737643,0.0,0.0
2021-03-25 00:00:00+05:30,5017.51953125,5191.685701773435,4998.858562642366,5172.0944349742895,2343271,0.0,0.0
2021-03-26 00:00:00+05:30,5077.12548828125,5140.748317410097,5030.0576619475705,5064.342378241274,2347460,0.0,0.0
2021-03-30 00:00:00+05:30,5087.4111328125,5152.503309863591,5044.751339505227,5127.867386846687,1845280,0.0,0.0
2021-03-31 00:00:00+05:30,5044.60498046875,5112.145594058649,5018.254819053534,5079.03654042949,1845975,0.0,0.0
2021-04-01 00:00:00+05:30,5164.404296875,5180.420251685528,5056.456713621809,5103.524536500255,2148234,0.0,0.0
2021-04-05 00:00:00+05:30,4861.08251953125,5151.5230166679785,4820.038915933614,5151.5230166679785,3739680,0.0,0.0
2021-04-06 00:00:00+05:30,4891.05810546875,4956.052232682938,4851.385787790908,4946.795167237132,2070906,0.0,0.0
2021-04-07 00:00:00+05:30,4973.34130859375,5004.589284606576,4839.0430741742975,4878.225609187854,2402782,0.0,0.0
2021-04-08 00:00:00+05:30,4926.7138671875,5010.466533584663,4912.510198617221,4995.773083339547,1407879,0.0,0.0
2021-04-09 00:00:00+05:30,4772.72607421875,4907.612131920024,4745.984187455592,4897.81649892218,2902646,0.0,0.0
2021-04-12 00:00:00+05:30,4418.810546875,4643.130567986588,4310.079008257592,4643.130567986588,4500046,0.0,0.0
2021-04-13 00:00:00+05:30,4632.11083984375,4677.317599115061,4421.798367832414,4442.418466218338,3175019,0.0,0.0
2021-04-15 00:00:00+05:30,4565.05859375,4652.925611889156,4472.78401912302,4611.882005836337,2897185,0.0,0.0
2021-04-16 00:00:00+05:30,4522.25244140625,4594.152298563364,4496.195959574806,4565.744960256682,2142648,0.0,0.0
2021-04-19 00:00:00+05:30,4388.05224609375,4411.95349708711,4272.855496068822,4359.0570741646625,3426507,0.0,0.0
2021-04-20 00:00:00+05:30,4519.3623046875,4602.968131356988,4462.107114487032,4469.747517212585,3394597,0.0,0.0
2021-04-22 00:00:00+05:30,4592.87890625,4617.661667877121,4413.667598650262,4457.013277225477,2563539,0.0,0.0
