timestamp,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-05-20 00:00:00+05:30,428.9099954780515,440.235481904428,428.86836793788194,438.6532287597656,3138708,0.0,0.0
2020-05-21 00:00:00+05:30,441.1931610632417,447.60537851156147,435.86356472710133,445.3985595703125,4523685,0.0,0.0
2020-05-22 00:00:00+05:30,444.39919956689664,445.52339715404037,435.5303489935759,441.6927490234375,6410434,0.0,0.0
2020-05-26 00:00:00+05:30,441.3597147701351,446.77261693241036,433.2403615267222,436.3631896972656,4055691,0.0,0.0
2020-05-27 00:00:00+05:30,441.10984475725405,444.6074220461479,429.7011037367723,442.1507873535156,4828798,0.0,0.0
2020-05-28 00:00:00+05:30,442.19246701469774,454.68377964223157,435.53043361334636,451.8940734863281,4492767,0.0,0.0
2020-05-29 00:00:00+05:30,449.6872615164272,462.178574336328,446.93918286150546,458.2229919433594,7853755,0.0,0.0
2020-06-01 00:00:00+05:30,463.84408126360825,477.50127023495753,462.5949499855195,466.1341552734375,4503261,0.0,0.0
2020-06-02 00:00:00+05:30,465.7592292136188,472.7960095788803,458.01462838993245,466.50872802734375,2930058,0.0,0.0
2020-06-03 00:00:00+05:30,469.67332634559585,473.3374648253025,463.8440474725122,468.67401123046875,4202273,0.0,0.0
2020-06-04 00:00:00+05:30,470.5060264506405,486.0785369605675,465.5095022759435,482.1229553222656,5315353,0.0,0.0
2020-06-05 00:00:00+05:30,487.1610776501333,488.95151903565255,476.7516529140193,479.6246643066406,3995824,0.0,0.0
2020-06-08 00:00:00+05:30,482.28959918358447,485.9120595019151,475.54425989207357,481.54010009765625,3771973,0.0,0.0
2020-06-09 00:00:00+05:30,478.12577281552103,485.99525816777316,474.6698230710237,477.04315185546875,3812291,0.0,0.0
2020-06-10 00:00:00+05:30,478.83365531390285,489.24308260333555,477.66777912657375,481.91485595703125,6491708,0.0,0.0
2020-06-11 00:00:00+05:30,482.9974159442774,487.0779316857534,478.0841460373803,481.37353515625,4975680,0.0,0.0
2020-06-12 00:00:00+05:30,462.34505728684104,481.9147774009487,462.34505728684104,475.29437255859375,6624056,0.0,0.0
2020-06-15 00:00:00+05:30,478.6670057705246,483.8300909164994,469.42345637824394,482.1229553222656,3787100,0.0,0.0
2020-06-16 00:00:00+05:30,487.1611280250437,494.2395375775443,481.66497152695297,483.7468566894531,4728405,0.0,0.0
2020-06-17 00:00:00+05:30,482.99730061053174,484.53787511777864,477.1680228445426,479.5413513183594,3572351,0.0,0.0
2020-06-18 00:00:00+05:30,475.66911159661527,486.1617920325702,474.7530516682241,482.1229553222656,1918229,0.0,0.0
2020-06-19 00:00:00+05:30,478.00090020430065,481.331916930463,472.33818193528094,474.3367614746094,6182627,0.0,0.0
2020-06-22 00:00:00+05:30,478.8336543858412,480.20771911629583,470.8392345739642,474.3367614746094,2666273,0.0,0.0
