timestamp,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-05-20 00:00:00+05:30,1532.3973765179699,1565.7938643492819,1523.9055492930565,1538.2850341796875,1795390,0.0,0.0
2020-05-21 00:00:00+05:30,1540.7947885844828,1557.3066739489827,1534.6618025919543,1537.534912109375,1210800,0.0,0.0
2020-05-22 00:00:00+05:30,1537.5867059552786,1547.097625415386,1523.8110992391962,1529.958251953125,1183000,0.0,0.0
2020-05-26 00:00:00+05:30,1545.5124617970273,1580.4233049511727,1540.2663446755607,1571.473876953125,1986920,0.0,0.0
2020-05-27 00:00:00+05:30,1575.7059591181844,1587.0283971477763,1555.6180301237891,1577.2628173828125,1675330,0.0,0.0
2020-05-28 00:00:00+05:30,1577.2627458555564,1606.8425908308898,1573.8188147421752,1602.98828125,1762880,0.0,0.0
2020-05-29 00:00:00+05:30,1599.2941216220024,1660.6239846930528,1583.683271165533,1655.0382080078125,2444660,0.0,0.0
2020-06-01 00:00:00+05:30,1655.0383047144508,1674.6827972717015,1614.4851282380175,1621.321044921875,1751860,0.0,0.0
2020-06-02 00:00:00+05:30,1649.0183996691944,1649.0183996691944,1601.3698149522031,1605.3751220703125,1322010,0.0,0.0
2020-06-03 00:00:00+05:30,1620.5237548180205,1653.2596992917097,1618.353575043221,1642.4656982421875,1461010,0.0,0.0
2020-06-04 00:00:00+05:30,1642.4042496753566,1655.5808178585007,1617.9809169830305,1622.561767578125,976310,0.0,0.0
2020-06-05 00:00:00+05:30,1633.921876119362,1647.4144922010548,1599.912181579196,1613.1500244140625,1620960,0.0,0.0
2020-06-08 00:00:00+05:30,1627.6001787965167,1627.6001787965167,1584.1975073619428,1588.556640625,1470700,0.0,0.0
2020-06-09 00:00:00+05:30,1571.1765080925875,1602.5963111019894,1558.8162063265884,1561.7930908203125,1746850,0.0,0.0
2020-06-10 00:00:00+05:30,1570.9881333836734,1588.1604500918884,1548.3432593889538,1560.109130859375,1234400,0.0,0.0
2020-06-11 00:00:00+05:30,1567.335157206531,1595.746066400607,1565.9855927780982,1572.8515625,1651310,6.1,0.0
2020-06-12 00:00:00+05:30,1543.6594239549306,1583.160021669019,1543.6594239549306,1562.2496337890625,1406780,0.0,0.0
2020-06-15 00:00:00+05:30,1562.599822286743,1576.8052752166225,1550.288429747514,1553.157958984375,1396540,0.0,0.0
2020-06-16 00:00:00+05:30,1571.8808271343796,1571.8808271343796,1540.8181892471216,1547.646240234375,1932370,0.0,0.0
2020-06-17 00:00:00+05:30,1547.9207427108915,1556.9175289181437,1526.1532691124887,1534.0135498046875,1269590,0.0,0.0
2020-06-18 00:00:00+05:30,1535.940897370905,1543.6592165746326,1520.4190586151667,1532.1954345703125,1584450,0.0,0.0
2020-06-19 00:00:00+05:30,1542.7121425485107,1544.1941892703026,1520.191737424847,1524.2308349609375,1688930,0.0,0.0
2020-06-22 00:00:00+05:30,1542.7120058524295,1542.7120058524295,1521.4038289760147,1528.582275390625,1359150,0.0,0.0
2020-06-23 00:00:00+05:30,1542.693424633505,1583.4346872973756,1535.1408809892923,1567.1883544921875,2447350,0.0,0.0
2020-06-24 00:00:00+05:30,1577.7524053395182,1596.6930104456346,1564.4135211869047,1582.29345703125,2010690,0.0,0.0
2020-06-25 00:00:00+05:30,1571.1514104394996,1595.745754953312,1568.7553964867425,1589.7794189453125,1696650,0.0,0.0
2020-06-26 00:00:00+05:30,1595.746186121599,1603.322429141761,1574.911517816154,1579.409912109375,1103410,0.0,0.0
2020-06-29 00:00:00+05:30,1585.3285634614765,1608.114165688017,1566.3879593579943,1583.893798828125,1696460,0.0,0.0
2020-06-30 00:00:00+05:30,1590.9161138755612,1638.172945692565,1586.6449982701124,1626.4722900390625,2010330,0.0,0.0
2020-07-01 00:00:00+05:30,1629.3657282886359,1629.3657282886359,1583.4347560003482,1590.902099609375,2169000,0.0,0.0
2020-07-02 00:00:00+05:30,1608.5306640634656,1608.5306640634656,1577.8563445041623,1590.0020751953125,1469700,0.0,0.0
2020-07-03 00:00:00+05:30,1592.3177482098429,1609.0044168195507,1576.8053878778999,1581.1239013671875,1816580,0.0,0.0
2020-07-06 00:00:00+05:30,1586.7489558781413,1594.9880716275673,1580.3043650870193,1591.199951171875,983370,0.0,0.0
2020-07-07 00:00:00+05:30,1596.2192079287815,1605.2159937343724,1584.386071643388,1601.6551513671875,1413560,0.0,0.0
2020-07-08 00:00:00+05:30,1603.890198953902,1624.1566667797617,1585.0442763176457,1591.2047119140625,2187210,0.0,0.0
2020-07-09 00:00:00+05:30,1594.7990159555773,1606.7268347699082,1579.7412111520046,1587.1375732421875,918940,0.0,0.0
2020-07-10 00:00:00+05:30,1587.1372179404848,1598.108524452945,1574.7216674313527,1594.145263671875,1336110,0.0,0.0
2020-07-13 00:00:00+05:30,1599.0604010768945,1619.2321894227987,1598.118110706057,1605.8648681640625,1140290,0.0,0.0
2020-07-14 00:00:00+05:30,1605.1213949268279,1620.8562913322457,1595.9351332776932,1600.0831298828125,758530,0.0,0.0
2020-07-15 00:00:00+05:30,1604.269161763279,1623.4939211004985,1585.3285577282934,1601.3096923828125,1265190,0.0,0.0
2020-07-16 00:00:00+05:30,1602.9430889083947,1682.3610174763733,1587.222412714768,1656.890625,2965370,0.0,0.0
2020-07-17 00:00:00+05:30,1656.7343834206076,1668.6669388637085,1625.5770718272165,1631.72802734375,1251380,0.0,0.0
2020-07-20 00:00:00+05:30,1640.6352198283898,1644.99153583525,1616.6375057853452,1633.343017578125,1965740,0.0,0.0
2020-07-21 00:00:00+05:30,1643.0972401268157,1656.8244369410536,1629.6541985871577,1636.0513916015625,2111860,0.0,0.0
2020-07-22 00:00:00+05:30,1643.097502447548,1651.6207747945384,1610.050863001061,1624.3321533203125,1564780,0.0,0.0
2020-07-23 00:00:00+05:30,1621.315648922434,1638.2627722891327,1614.6864377410923,1634.233154296875,1069410,0.0,0.0
2020-07-24 00:00:00+05:30,1621.7987140118141,1648.7795954436501,1606.1632359979499,1633.8023681640625,2072800,0.0,0.0
2020-07-27 00:00:00+05:30,1638.3622438803025,1649.2483513910472,1630.0188523390461,1643.12109375,1038280,0.0,0.0
2020-07-28 00:00:00+05:30,1648.4954624900224,1654.9021358194034,1610.68061043422,1618.986083984375,1589670,0.0,0.0
2020-07-29 00:00:00+05:30,1609.9467501126783,1628.7974157437218,1563.603883075327,1571.86669921875,4505050,0.0,0.0
2020-07-30 00:00:00+05:30,1585.3286329418006,1588.3543437140597,1557.9689152427109,1564.872802734375,1284840,0.0,0.0
