timestamp,open,high,low,close,volume
2025-05-07,2371.0,2387.0,2355.05,2369.95,30357
2025-05-06,2346.0,2389.0,2341.75,2381.3501,29903
2025-05-05,2323.8999,2354.75,2318.25,2348.55,45802
2025-05-02,2331.0,2343.55,2308.0,2323.1499,48106
2025-04-30,2322.0,2352.05,2315.45,2341.25,100266
2025-04-29,2334.8,2334.8,2312.6001,2322.55,63845
2025-04-28,2340.0,2349.0,2315.1001,2319.45,60213
2025-04-25,2326.05,2339.45,2294.3,2331.6001,109709
2025-04-24,2422.1499,2486.5,2316.8,2325.25,238400
2025-04-23,2418.95,2438.0,2393.05,2422.1499,82343
2025-04-22,2365.0,2407.0,2354.8999,2399.1001,66805
2025-04-21,2370.6499,2370.6499,2347.8,2350.0,49514
2025-04-17,2356.3999,2379.5,2344.0,2374.6499,47106
2025-04-16,2374.7,2375.0,2353.7,2367.1499,55654
2025-04-15,2393.0,2393.05,2345.3999,2361.05,168189
2025-04-11,2390.1499,2393.0,2345.8,2366.6001,202155
2025-04-09,2289.3999,2354.0,2289.3999,2349.45,177878
2025-04-08,2260.5,2306.1001,2252.3999,2289.3501,118104
2025-04-07,2140.05,2261.3,2140.05,2250.1499,194101
2025-04-04,2239.6499,2267.0,2222.1499,2244.45,82603
2025-04-03,2211.3999,2252.0,2211.3999,2245.2,31331
2025-04-02,2232.0,2249.0,2191.5,2238.3501,63140
2025-04-01,2260.05,2284.6001,2220.3,2233.6499,97007
2025-03-28,2249.95,2295.95,2240.45,2259.3501,52742
2025-03-27,2243.8501,2260.5,2210.0,2236.75,72835
2025-03-26,2279.7,2279.7,2236.45,2243.8501,151630
2025-03-25,2260.0,2291.95,2243.2,2270.7,249719
2025-03-24,2248.0,2266.0,2240.7,2256.1499,109001
2025-03-21,2245.0,2253.0,2225.7,2247.45,137371
2025-03-20,2201.5,2248.45,2188.5,2241.8,109297
2025-03-19,2209.75,2213.1499,2193.3999,2200.8,135617
2025-03-18,2190.0,2215.0,2178.8,2201.6499,162523
2025-03-17,2175.8,2191.95,2156.5,2171.05,172285
2025-03-13,2200.95,2210.7,2166.0,2175.8501,108954
2025-03-12,2223.7,2230.0,2184.8,2192.8501,126214
2025-03-11,2243.95,2261.55,2211.0,2217.3,65757
2025-03-10,2218.8,2267.3999,2195.0,2247.75,39081
2025-03-07,2228.7,2228.7,2188.8999,2203.8,54634
