timestamp,open,high,low,close,volume
2025-05-07,12280.7002,12650.4004,12280.7002,12629.1504,4311
2025-05-06,12434.0,12598.9502,12372.0996,12577.75,18616
2025-05-05,12444.3496,12493.0996,12362.0,12464.0498,22916
2025-05-02,12222.4004,12722.0,12222.4004,12409.2002,34091
2025-04-30,11800.25,12320.0,11800.25,12260.5498,23059
2025-04-29,11850.0,11933.0,11742.1504,11847.0498,9830
2025-04-28,11620.0,11898.3496,11332.0498,11850.75,9361
2025-04-25,11866.3496,12047.7002,11604.2998,11685.9004,20710
2025-04-24,11866.2002,12043.5,11854.25,11900.7998,10076
2025-04-23,11784.25,11960.0,11744.0,11910.75,3459
2025-04-22,11755.6504,11771.5,11615.1504,11733.5498,14502
2025-04-21,11747.9004,11770.25,11582.9004,11745.2998,18330
2025-04-17,11650.0498,11728.25,11524.5498,11691.2998,7187
2025-04-16,11819.9502,11819.9502,11614.0996,11664.25,11325
2025-04-15,11750.2002,11937.7002,11703.4502,11852.1504,19463
2025-04-11,11498.0,11675.0,11490.0996,11602.7998,6689
2025-04-09,11430.0,11535.7998,11429.4502,11461.9502,5250
2025-04-08,11556.0,11556.0,11294.0,11456.2998,18041
2025-04-07,11111.25,11353.7998,11072.2002,11327.25,6931
2025-04-04,11618.9502,11618.9502,11333.0996,11481.5498,3482
2025-04-03,11600.0498,11798.0,11600.0498,11682.7998,1377
2025-04-02,11483.75,11730.0,11420.0,11715.0498,4870
2025-04-01,11476.0,11538.7002,11289.4502,11475.5498,11962
2025-03-28,11721.5996,11746.7998,11400.0996,11521.4502,7434
2025-03-27,11740.0498,11824.7002,11640.0498,11721.6504,36575
2025-03-26,11848.9502,11868.8496,11720.0,11731.7002,16496
2025-03-25,11940.0,12067.0,11805.5,11897.2998,10955
2025-03-24,11739.5996,11983.0,11739.5996,11922.8496,24822
2025-03-21,11736.0498,11920.0,11707.8496,11739.5498,27402
2025-03-20,11621.2998,11770.0498,11586.5498,11735.9004,11683
2025-03-19,11744.0,11744.0,11550.0,11621.0498,12478
2025-03-18,11550.0,11734.7002,11506.0,11720.2002,10028
2025-03-17,11450.25,11755.6504,11450.25,11557.5,8181
2025-03-13,11655.0498,11673.7998,11491.5,11508.6504,7650
2025-03-12,11550.0498,11685.0,11535.7002,11638.9502,24135
2025-03-11,11525.0498,11691.1504,11510.0498,11646.4004,6933
2025-03-10,11664.0498,11708.4004,11531.9502,11567.4004,3485
2025-03-07,11668.9502,11739.9004,11600.0996,11665.4502,3725
2025-03-06,11699.7998,11729.9502,11485.0,11669.75,3841
2025-03-05,11616.7002,11820.8496,11578.3496,11614.9004,4441
2025-03-04,11750.0,11750.0,11591.5498,11616.9004,4475
2025-03-03,11900.0,12050.0,11745.4004,11768.4004,6575
2025-02-28,12322.0498,12322.0498,11819.2998,11945.0,12480
2025-02-27,12530.0,12559.1504,12321.0,12384.6504,3613
2025-02-25,12360.0498,12500.1504,12360.0498,12478.7002,14222
2025-02-24,12288.7998,12428.7998,12208.0,12346.75,4447
2025-02-21,12448.6504,12448.6504,12243.0498,12320.1504,8370
2025-02-20,12626.5,12626.5,12385.0,12437.4502,6629
2025-02-19,12757.9502,12770.0,12647.7002,12679.25,6406
2025-02-18,12705.25,12881.7998,12705.25,12786.2998,3219
2025-02-17,12644.9502,12773.3496,12572.9004,12758.5996,9224
2025-02-14,12843.9502,12843.9502,12581.9502,12669.3496,7380
2025-02-13,12719.9502,12743.7002,12609.5,12668.25,3897
2025-02-12,12724.3496,12762.25,12609.7998,12663.0996,129572
2025-02-11,12886.0498,13016.2998,12703.4004,12717.7998,20258
2025-02-10,13050.0,13050.0,12889.5,12899.0996,8124
2025-02-07,13074.9502,13106.0498,13010.2998,13046.5996,4277
2025-02-06,13083.9004,13129.3496,13005.0,13076.9502,5872
2025-02-05,13105.0,13126.2002,13005.7998,13094.2002,6862
2025-02-04,13274.9502,13274.9502,12980.0,13109.75,23170
2025-02-03,12952.0498,13431.5996,12930.75,13135.4004,23150
2025-02-01,12320.0,13140.25,12242.4502,12921.2002,25092
2025-01-31,12019.4502,12392.9004,12005.1504,12308.4004,9941
2025-01-30,12120.0,12120.0,11925.2002,11997.1504,10373
2025-01-29,12060.2002,12321.9502,11890.0,11973.1504,18936
2025-01-28,12000.0498,12161.7998,11885.0996,12122.9004,19812
2025-01-27,11939.5996,12044.9004,11800.1504,11990.4502,5921
2025-01-24,11948.9502,12090.0,11912.5996,11972.7998,10040
2025-01-23,12021.0,12105.0,11957.5498,12046.2998,7078
2025-01-22,11920.7002,12076.7998,11907.5,12022.3496,2814
2025-01-21,12049.9502,12147.25,11857.5498,11882.2998,24696
2025-01-20,12179.5498,12179.5498,11985.0,12016.25,12700
2025-01-17,12061.9502,12180.0,12009.0498,12113.2998,11272
2025-01-16,11962.1504,12130.0,11962.1504,12093.7002,4525
2025-01-15,11856.0,12194.5,11856.0,11940.5996,12481
2025-01-14,11515.0498,11777.8496,11515.0498,11742.5,21412
2025-01-13,11519.6504,11650.0498,11476.0498,11490.4502,50193
2025-01-10,11651.7002,11729.6504,11570.2002,11621.7002,10140
2025-01-09,11854.5,11854.5,11665.25,11743.6504,3639
2025-01-08,11737.0,11858.0498,11726.0,11818.0498,6865
2025-01-07,11720.7998,11825.7002,11675.0,11728.2998,7267
2025-01-06,11948.8496,11968.5498,11689.0,11749.2002,23876
2025-01-03,11879.2998,12046.5498,11796.9004,11943.4502,15842
2025-01-02,11300.0,11856.0,11228.3496,11837.5498,36140
2025-01-01,10884.9502,11268.0,10800.0,11221.2002,13844
2024-12-31,10789.3496,10890.25,10749.0,10866.9004,5935
2024-12-30,10946.2998,10946.2998,10755.0,10801.9004,5297
2024-12-27,10948.8496,11132.3496,10920.9502,10938.2002,6695
2024-12-26,10799.9502,10975.0,10772.9004,10895.2998,5402
2024-12-24,10823.0,10885.9502,10725.0,10735.5498,8041
2024-12-23,10912.5498,10990.9502,10760.0498,10822.0498,26391
2024-12-20,10988.6504,11072.4004,10869.3496,10904.75,7032
2024-12-19,10949.8496,11032.0996,10859.25,10954.9502,13158
2024-12-18,11099.9502,11099.9502,10970.6504,11005.9004,7527
2024-12-17,11265.0,11267.2002,11071.0,11090.3496,12851
2024-12-16,11275.0,11313.0,11207.8496,11267.2002,18049
2024-12-13,11105.0498,11284.9502,11031.2002,11277.0498,8025
2024-12-12,11319.9502,11319.9502,11082.0,11165.75,26159
2024-12-11,11244.9502,11320.0,11212.4004,11282.7998,6547
2024-12-10,11225.0498,11311.9004,11178.6504,11203.5996,4828
2024-12-09,11318.0,11360.5996,11253.0996,11277.25,9743
