timestamp,open,high,low,close,volume
2025-05-07,305.05,313.2,305.05,311.25,735819
2025-05-06,307.1,310.3,305.65,307.7,608695
2025-05-05,304.45,310.5,304.45,308.55,300339
2025-05-02,305.05,308.95,302.15,304.05,77565
2025-04-30,303.65,310.0,303.65,306.65,347597
2025-04-29,307.75,310.8,301.25,303.25,330492
2025-04-28,303.4,310.9,303.4,308.65,96270
2025-04-25,313.3,315.15,303.45,306.25,200793
2025-04-24,314.25,315.75,313.0,314.3,127328
2025-04-23,315.9,315.9,309.4,314.9,255885
2025-04-22,319.8,319.8,312.15,312.6,302805
2025-04-21,310.0,321.75,309.0,319.95,253681
2025-04-17,305.05,309.65,302.15,308.8,201591
2025-04-16,307.85,307.85,302.95,305.85,86032
2025-04-15,305.0,310.2,303.6,304.45,304148
2025-04-11,293.95,305.0,293.95,304.1,369398
2025-04-09,290.6,299.5,289.6,293.3,349569
2025-04-08,294.0,294.0,284.85,288.8,843946
2025-04-07,280.6,293.9,280.6,289.35,822899
2025-04-04,300.95,300.95,292.2,293.8,343282
2025-04-03,288.95,300.1,286.5,299.15,324642
2025-04-02,289.3,289.8,284.7,286.7,393822
2025-04-01,290.55,296.95,287.0,289.25,488351
2025-03-28,294.2,294.2,288.1,290.45,223033
2025-03-27,289.9,297.1,289.6,294.9,420329
2025-03-26,291.5,296.7,289.65,291.35,561809
2025-03-25,289.0,295.3,287.65,291.15,465907
2025-03-24,286.9,293.95,285.0,291.9,143476
2025-03-21,280.7,285.3,280.15,283.0,435426
2025-03-20,280.2,283.15,277.05,279.95,122052
2025-03-19,272.0,278.3,270.0,276.95,603834
2025-03-18,269.55,272.3,267.5,270.8,181587
2025-03-17,270.0,270.5,264.9,267.3,88753
2025-03-13,270.0,270.65,265.55,267.6,137442
2025-03-12,271.85,272.5,263.6,267.1,189105
2025-03-11,270.95,271.8,266.0,267.35,239262
2025-03-10,261.95,274.0,261.3,271.4,333451
2025-03-07,266.6,268.7,261.6,263.2,186171
2025-03-06,265.0,267.35,260.7,266.45,288577
2025-03-05,256.3,267.15,256.3,264.9,584379
2025-03-04,250.35,257.1,249.4,254.05,196413
2025-03-03,251.35,253.65,248.4,252.55,86184
2025-02-28,255.0,256.5,247.5,250.65,193046
2025-02-27,253.0,257.3,253.0,256.15,212921
2025-02-25,259.15,259.65,254.85,255.9,459377
2025-02-24,258.05,261.8,257.15,259.15,72662
2025-02-21,265.65,265.65,259.45,261.75,2011132
2025-02-20,262.35,266.5,261.5,265.8,168026
2025-02-19,265.1,268.5,262.4,263.15,214552
2025-02-18,264.0,267.85,260.3,266.75,166637
2025-02-17,255.55,263.7,252.1,263.15,258116
2025-02-14,260.1,261.3,254.7,257.35,178706
2025-02-13,256.65,261.3,256.1,259.1,389334
2025-02-12,261.45,262.1,254.0,257.3,910303
2025-02-11,268.5,268.85,260.0,261.5,498066
2025-02-10,275.95,275.95,268.1,268.7,309214
2025-02-07,277.0,281.9,270.05,278.3,373061
2025-02-06,285.3,290.8,279.8,281.25,346675
2025-02-05,286.85,290.7,284.35,285.15,273443
2025-02-04,279.15,286.35,272.3,285.75,634899
2025-02-03,287.8,290.0,278.0,283.9,1015438
2025-02-01,301.5,305.45,288.65,289.95,526793
2025-01-31,296.05,303.4,296.0,301.85,116192
2025-01-30,287.55,297.0,287.55,295.25,201065
2025-01-29,285.65,289.2,283.3,287.8,109028
2025-01-28,285.05,288.85,279.45,283.85,550949
2025-01-27,295.0,295.0,283.8,287.05,193013
2025-01-24,295.6,302.35,294.35,295.75,300605
2025-01-23,297.3,299.55,293.75,294.3,177858
2025-01-22,302.35,302.35,295.95,297.85,439258
2025-01-21,306.65,309.8,301.55,302.3,1058994
2025-01-20,303.6,308.6,302.0,306.45,263130
2025-01-17,297.4,305.0,295.7,302.55,140051
2025-01-16,301.35,301.55,296.65,297.65,329433
2025-01-15,295.0,302.5,291.6,298.65,183071
2025-01-14,286.5,293.0,286.5,290.0,405178
2025-01-13,294.1,298.35,287.0,287.55,796478
2025-01-10,303.3,305.0,298.45,299.8,541880
2025-01-09,307.75,307.75,303.9,305.3,247540
2025-01-08,305.35,307.75,303.0,306.5,213432
2025-01-07,305.95,310.75,303.0,305.2,622007
2025-01-06,314.2,316.25,304.75,306.05,249739
2025-01-03,316.95,317.95,313.7,316.15,307462
2025-01-02,310.75,317.1,308.7,315.4,451878
2025-01-01,308.7,311.25,306.0,310.5,89084
2024-12-31,308.3,309.85,305.1,308.6,183862
2024-12-30,308.6,311.8,306.4,308.35,161670
2024-12-27,310.55,312.45,308.85,309.55,197167
2024-12-26,310.35,313.2,308.75,310.35,144433
2024-12-24,314.95,316.7,308.95,310.15,249356
2024-12-23,318.35,318.35,311.6,315.25,128049
2024-12-20,321.05,325.5,313.7,315.75,383520
2024-12-19,315.65,323.75,315.65,321.85,191598
2024-12-18,325.25,329.3,320.75,321.55,225146
2024-12-17,332.85,335.5,328.2,330.0,152372
2024-12-16,334.55,336.2,331.2,334.8,304619
2024-12-13,331.75,334.4,325.1,334.0,428289
2024-12-12,327.65,329.9,326.0,329.0,1545990
2024-12-11,327.35,329.0,327.0,327.5,65231
2024-12-10,332.0,332.0,325.35,327.85,323218
2024-12-09,328.25,330.6,326.85,329.1,621733
2024-12-06,326.95,332.65,326.8,328.95,944762
2024-12-05,325.45,330.2,319.6,328.6,379019
2024-12-04,329.35,331.1,321.25,325.0,793485
2024-12-03,324.95,331.3,324.95,329.75,3269489
2024-12-02,329.35,331.7,326.2,328.0,441421
2024-11-29,332.85,332.85,326.5,329.6,362633
2024-11-28,338.55,341.5,332.45,333.7,175538
2024-11-27,336.85,341.25,336.3,339.0,127027
2024-11-26,342.75,344.55,337.75,338.7,5365862
2024-11-25,341.35,345.25,336.2,342.85,2153990
2024-11-22,326.15,337.5,324.2,337.0,5493654
2024-11-21,317.0,326.75,314.1,325.8,610087
2024-11-19,313.0,318.2,312.5,315.05,225118
2024-11-18,313.0,315.55,310.05,311.95,186728
2024-11-14,315.05,318.75,310.8,312.2,409105
2024-11-13,322.5,324.7,317.2,318.2,207052
2024-11-12,332.95,332.95,321.8,322.5,160662
2024-11-11,313.85,332.35,312.9,329.75,746095
2024-11-08,312.7,317.35,308.7,316.4,506780
2024-11-07,320.85,320.85,311.85,312.9,260693
2024-11-06,317.95,320.35,313.95,318.45,383625
2024-11-05,313.85,317.7,312.1,316.7,244162
2024-11-04,324.1,324.6,311.65,315.5,151643
2024-10-31,319.45,322.65,318.05,321.2,410569
2024-10-30,319.0,325.4,316.9,318.45,785652
2024-10-29,318.0,321.2,314.3,320.65,287604
2024-10-28,315.45,320.35,310.65,318.05,141726
2024-10-25,321.0,321.0,313.4,315.55,371593
2024-10-24,316.45,320.65,315.5,319.05,75471
2024-10-23,318.6,321.9,313.9,316.8,310306
2024-10-22,332.35,335.75,321.2,322.8,336800
2024-10-21,332.8,334.0,329.7,331.0,95667
2024-10-18,332.4,333.85,328.2,331.95,423576
2024-10-17,327.55,331.9,324.6,331.3,133121
2024-10-16,332.95,332.95,325.2,327.1,112053
