timestamp,open,high,low,close,volume
2025-05-07,2050.05,2100.7,2050.05,2095.3999,21325
2025-05-06,2088.45,2093.2,2064.1001,2073.8,66245
2025-05-05,2110.0,2134.7,2058.3501,2085.05,151218
2025-05-02,2208.5,2224.1499,2171.1001,2185.0,53843
2025-04-30,2208.0,2230.8,2191.5,2205.8,112412
2025-04-29,2229.95,2246.75,2198.45,2205.3501,113153
2025-04-28,2190.55,2232.25,2189.0,2226.0,91115
2025-04-25,2220.0,2231.7,2179.0,2203.0,84801
2025-04-24,2226.7,2237.7,2214.75,2224.0,73230
2025-04-23,2272.1001,2288.0,2220.0,2226.7,158058
2025-04-22,2256.55,2301.55,2247.6499,2267.55,150613
2025-04-21,2193.8999,2261.5,2181.5,2242.55,55174
2025-04-17,2119.0,2194.3999,2098.6001,2188.0,194588
2025-04-16,2111.1499,2152.0,2111.1499,2123.0,169275
2025-04-15,2150.05,2150.05,2101.0,2120.8,74559
2025-04-11,2053.45,2139.5,2053.45,2111.5,141645
2025-04-09,2095.1001,2095.1001,2039.95,2053.05,27631
2025-04-08,2056.1499,2079.8999,2037.8,2054.45,106156
2025-04-07,1960.05,2081.45,1960.05,2039.2,223654
2025-04-04,2139.8501,2145.0,2118.2,2132.95,31872
2025-04-03,2106.05,2150.8999,2106.05,2131.8999,18665
2025-04-02,2145.25,2158.6499,2139.2,2154.55,14996
2025-04-01,2172.75,2176.2,2136.05,2145.25,95793
2025-03-28,2133.6499,2179.55,2133.6499,2171.3,65917
2025-03-27,2133.25,2151.1499,2118.0,2131.1499,28787
2025-03-26,2161.1001,2175.2,2129.05,2143.3501,66801
2025-03-25,2176.25,2202.75,2160.0,2170.8501,184645
2025-03-24,2092.3999,2189.3999,2088.0,2178.3501,245946
2025-03-21,2036.05,2096.0,2034.15,2084.3999,70441
2025-03-20,2039.85,2039.85,2016.7,2035.25,37044
2025-03-19,2039.45,2050.0,2016.85,2021.45,93720
2025-03-18,2000.0,2039.05,1988.85,2034.6,66074
2025-03-17,1984.95,1998.5,1974.0,1992.8,20572
2025-03-13,1980.0,1993.0,1970.0,1984.8,78972
