timestamp,open,high,low,close,volume
2025-05-07,2000.8,2045.0,2000.8,2028.85,81136
2025-05-06,2025.4,2044.4,2009.0,2032.45,76357
2025-05-05,1955.4,2036.35,1955.4,2025.4,162224
2025-05-02,1952.95,1986.3,1917.3,1957.0,107947
2025-04-30,2037.95,2037.95,1927.0,1952.4,155999
2025-04-29,2079.2,2081.5,2028.1,2065.0,81425
2025-04-28,2044.65,2084.8501,2040.65,2048.75,37724
2025-04-25,2087.05,2124.3,2023.6,2045.35,89437
2025-04-24,2130.8,2134.45,2085.8999,2105.3999,54539
2025-04-23,2099.45,2116.8501,2057.0,2100.0,108533
2025-04-22,2109.95,2109.95,2070.0,2077.8999,75661
2025-04-21,2034.25,2118.95,2034.25,2104.25,190301
2025-04-17,1965.45,2038.85,1954.85,2033.75,110780
2025-04-16,1974.95,1975.0,1950.0,1969.9,73396
2025-04-15,1975.05,1984.0,1962.0,1967.85,31923
2025-04-11,1905.05,1965.0,1905.05,1945.65,73057
2025-04-09,1902.95,1916.65,1879.0,1896.4,17035
2025-04-08,1889.7,1933.75,1873.8,1902.95,79763
2025-04-07,1750.05,1893.15,1750.05,1852.15,38817
2025-04-04,1923.8,1929.0,1896.4,1912.15,35788
2025-04-03,1911.05,1950.45,1906.0,1920.85,20795
2025-04-02,1949.7,1963.0,1920.0,1927.6,22283
2025-04-01,1995.8,2001.15,1932.4,1936.5,54661
2025-03-28,2004.95,2021.0,1992.7,2005.95,75157
2025-03-27,1930.4,2010.95,1930.4,2005.4,72585
2025-03-26,1952.1,1977.0,1937.0,1942.7,88918
2025-03-25,1914.95,1955.5,1895.0,1946.1,154856
2025-03-24,1859.75,1898.7,1841.95,1894.8,170764
2025-03-21,1872.0,1877.6,1825.65,1845.65,47109
2025-03-20,1852.2,1855.15,1814.8,1851.3,29248
2025-03-19,1855.0,1864.4,1840.0,1841.7,35034
2025-03-18,1899.85,1905.0,1834.0,1845.0,105524
2025-03-17,1838.2,1880.0,1800.0,1871.85,44335
2025-03-13,1833.95,1839.1,1804.0,1806.95,20035
2025-03-12,1817.1,1825.0,1800.5,1818.9,22715
2025-03-11,1837.3,1837.3,1787.85,1805.5,40964
2025-03-10,1863.8,1888.85,1835.45,1838.85,48186
2025-03-07,1840.05,1864.6,1838.0,1846.85,40191
2025-03-06,1810.0,1852.9,1784.1,1845.15,86048
2025-03-05,1785.6,1808.25,1733.15,1802.0,92527
2025-03-04,1825.05,1831.95,1785.4,1790.3,48752
2025-03-03,1890.55,1890.55,1818.75,1838.2,151220
2025-02-28,1919.85,1919.85,1863.8,1873.0,88869
2025-02-27,1876.1,1938.35,1876.1,1924.55,160968
2025-02-25,1861.95,1896.35,1861.55,1875.95,73477
2025-02-24,1870.0,1889.05,1853.85,1857.55,80064
