timestamp,open,high,low,close,volume
2025-05-07,8670.0498,8995.0,8670.0498,8985.5,29627
2025-05-06,8900.25,8975.7998,8751.0,8797.0996,52584
2025-05-05,8938.2002,9032.0,8866.5498,8932.5,44970
2025-05-02,8592.0,8915.0,8573.0498,8862.25,93714
2025-04-30,9050.0,9050.0,8560.0,8635.7002,177212
2025-04-29,9149.7002,9149.7002,8960.7998,9089.2998,29829
2025-04-28,9080.0,9125.6504,9003.5996,9092.0,29133
2025-04-25,9325.0,9349.0,8995.0,9111.2002,45283
2025-04-24,9709.75,9709.75,9275.0498,9298.0996,113564
2025-04-23,9275.5498,9340.0,9148.8496,9326.25,44107
2025-04-22,9270.5498,9391.1504,9230.0,9266.5,40774
2025-04-21,9170.0,9314.2998,9146.0,9270.5,34408
2025-04-17,9000.0498,9190.0,8953.9502,9164.0498,36735
2025-04-16,9179.7998,9179.7998,8964.9004,9054.8496,53719
2025-04-15,9200.0,9260.0,9072.0996,9142.2002,45283
2025-04-11,8899.9502,8973.5996,8818.6504,8926.7002,44277
2025-04-09,8789.8496,8841.2002,8630.0498,8727.0498,16854
2025-04-08,8687.9502,8873.0498,8655.0,8820.5996,54450
2025-04-07,8102.0498,8600.0,8102.0498,8567.0996,73290
2025-04-04,8621.0498,8796.7002,8588.0,8720.8496,61827
2025-04-03,8669.2002,8768.75,8462.9502,8598.0996,31376
2025-04-02,8696.9004,8766.0,8613.0996,8667.9502,22833
2025-04-01,8800.0,8925.9502,8672.0,8696.9004,44673
2025-03-28,8999.9502,9014.0996,8860.0,8948.75,16630
2025-03-27,8864.9502,9052.0,8825.0498,8986.0,32395
2025-03-26,9100.0498,9125.5498,8853.0,8864.9502,30597
2025-03-25,9130.9502,9258.9502,8980.0,9071.5996,64122
2025-03-24,9020.0,9114.25,8925.0498,9094.9004,54024
2025-03-21,8960.0498,9070.0,8832.0498,8918.5996,72907
2025-03-20,8711.0498,8769.4004,8542.4502,8679.7998,31951
2025-03-19,8691.25,8878.0,8690.0,8737.1504,21920
2025-03-18,8625.0,8698.0,8498.5996,8679.75,20727
2025-03-17,8411.9502,8625.25,8400.0,8580.0,22841
2025-03-13,8518.9502,8560.0,8375.0,8419.25,302309
2025-03-12,8342.0,8525.0,8276.75,8490.0498,27411
2025-03-11,8315.0,8375.4004,8211.0,8342.4004,27138
2025-03-10,8419.9502,8637.6504,8321.6504,8343.6504,32738
2025-03-07,8410.8496,8470.8496,8368.0,8404.5498,14579
2025-03-06,8361.0,8460.0,8275.0,8403.5996,28086
2025-03-05,8520.0,8520.0,8220.9502,8309.0,62091
2025-03-04,8599.9502,8612.0,8517.0,8588.5,18017
2025-03-03,8530.2998,8650.0,8440.0,8627.7998,61041
2025-02-28,8689.6504,8689.6504,8513.9004,8542.25,19605
2025-02-27,8525.0,8736.0,8525.0,8695.5,65292
2025-02-25,8354.9004,8525.9502,8343.75,8492.4004,38719
2025-02-24,8300.2002,8397.2998,8300.2002,8354.9004,11808
2025-02-21,8350.25,8418.1504,8290.0,8396.25,13969
2025-02-20,8312.0498,8448.9004,8312.0498,8398.0498,22774
2025-02-19,8464.0,8525.7998,8401.5498,8440.4502,11512
2025-02-18,8425.0498,8478.0,8361.0,8461.2002,18272
2025-02-17,8325.0,8485.0,8242.0498,8425.7002,23754
